[2026-04-01 05:23:01.567] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:23:14.261] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:23:26.756] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:23:39.559] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:23:52.425] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:24:04.623] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:24:18.503] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:24:30.377] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:24:43.423] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:24:56.205] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:25:09.000] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:25:21.959] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:25:35.659] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:25:49.262] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:26:02.086] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:26:15.216] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:26:28.263] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:26:41.931] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:26:54.769] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:27:08.273] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:27:21.440] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:27:33.998] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:27:47.582] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:28:00.585] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:28:15.702] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:28:27.431] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:28:39.648] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:28:52.503] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:29:05.465] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:29:18.484] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:29:30.670] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:29:43.894] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:29:56.766] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:30:10.509] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:30:22.420] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:30:34.801] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:30:48.993] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
[2026-04-01 05:31:00.504] [actian_vectorai] [info] [gRPC PointsImpl::Upsert] collection=ActianVectorAICollection, points=10000
